Row ID,Geography ID,Name,Variable Code,Variable,Value,Variable Unit,Date,Location
19109_2008_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,40879,Dollars,12/31/2008,POINT (-94.213983 43.212478)
19109_2009_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,39298,Dollars,12/31/2009,POINT (-94.213983 43.212478)
19109_2010_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,41314,Dollars,12/31/2010,POINT (-94.213983 43.212478)
19109_2011_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,48471,Dollars,12/31/2011,POINT (-94.213983 43.212478)
19109_2012_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,50479,Dollars,12/31/2012,POINT (-94.213983 43.212478)
19109_2013_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,49867,Dollars,12/31/2013,POINT (-94.213983 43.212478)
19109_2014_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,48639,Dollars,12/31/2014,POINT (-94.213983 43.212478)
19109_2015_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,50168,Dollars,12/31/2015,POINT (-94.213983 43.212478)
19109_2016_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,48090,Dollars,12/31/2016,POINT (-94.213983 43.212478)
19109_2017_CAINC1-3_annual,19109,"Kossuth, IA",CAINC1-3,Per capita personal income,50641,Dollars,12/31/2017,POINT (-94.213983 43.212478)
19111_1997_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,21933,Dollars,12/31/1997,POINT (-91.477157 40.647588)
19111_1998_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,22534,Dollars,12/31/1998,POINT (-91.477157 40.647588)
19111_1999_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,22810,Dollars,12/31/1999,POINT (-91.477157 40.647588)
19111_2000_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,24001,Dollars,12/31/2000,POINT (-91.477157 40.647588)
19111_2001_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,24695,Dollars,12/31/2001,POINT (-91.477157 40.647588)
19111_2002_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,25454,Dollars,12/31/2002,POINT (-91.477157 40.647588)
19111_2003_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,25893,Dollars,12/31/2003,POINT (-91.477157 40.647588)
19111_2004_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,27117,Dollars,12/31/2004,POINT (-91.477157 40.647588)
19111_2005_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,27314,Dollars,12/31/2005,POINT (-91.477157 40.647588)
19111_2006_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,28407,Dollars,12/31/2006,POINT (-91.477157 40.647588)
19111_2007_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,30167,Dollars,12/31/2007,POINT (-91.477157 40.647588)
19111_2008_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,32322,Dollars,12/31/2008,POINT (-91.477157 40.647588)
19111_2009_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,31345,Dollars,12/31/2009,POINT (-91.477157 40.647588)
19111_2010_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,31474,Dollars,12/31/2010,POINT (-91.477157 40.647588)
19111_2011_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,33398,Dollars,12/31/2011,POINT (-91.477157 40.647588)
19111_2012_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,34928,Dollars,12/31/2012,POINT (-91.477157 40.647588)
19111_2013_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,35147,Dollars,12/31/2013,POINT (-91.477157 40.647588)
19111_2014_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,37425,Dollars,12/31/2014,POINT (-91.477157 40.647588)
19111_2015_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,38978,Dollars,12/31/2015,POINT (-91.477157 40.647588)
19111_2016_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,39613,Dollars,12/31/2016,POINT (-91.477157 40.647588)
19111_2017_CAINC1-3_annual,19111,"Lee, IA",CAINC1-3,Per capita personal income,39430,Dollars,12/31/2017,POINT (-91.477157 40.647588)
19113_1997_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,26703,Dollars,12/31/1997,POINT (-91.597674 42.077951)
19113_1998_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,29171,Dollars,12/31/1998,POINT (-91.597674 42.077951)
19113_1999_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,30392,Dollars,12/31/1999,POINT (-91.597674 42.077951)
19113_2000_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,31829,Dollars,12/31/2000,POINT (-91.597674 42.077951)
19113_2001_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,32035,Dollars,12/31/2001,POINT (-91.597674 42.077951)
19113_2002_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,32324,Dollars,12/31/2002,POINT (-91.597674 42.077951)
19113_2003_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,32857,Dollars,12/31/2003,POINT (-91.597674 42.077951)
19113_2004_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,34103,Dollars,12/31/2004,POINT (-91.597674 42.077951)
19113_2005_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,35294,Dollars,12/31/2005,POINT (-91.597674 42.077951)
19113_2006_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,37045,Dollars,12/31/2006,POINT (-91.597674 42.077951)
19113_2007_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,39233,Dollars,12/31/2007,POINT (-91.597674 42.077951)
19113_2008_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,41000,Dollars,12/31/2008,POINT (-91.597674 42.077951)
19113_2009_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,40293,Dollars,12/31/2009,POINT (-91.597674 42.077951)
19113_2010_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,41650,Dollars,12/31/2010,POINT (-91.597674 42.077951)
19113_2011_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,43196,Dollars,12/31/2011,POINT (-91.597674 42.077951)
19113_2012_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,45539,Dollars,12/31/2012,POINT (-91.597674 42.077951)
19113_2013_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,45632,Dollars,12/31/2013,POINT (-91.597674 42.077951)
19113_2014_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,47369,Dollars,12/31/2014,POINT (-91.597674 42.077951)
19113_2015_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,48849,Dollars,12/31/2015,POINT (-91.597674 42.077951)
19113_2016_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,49592,Dollars,12/31/2016,POINT (-91.597674 42.077951)
19113_2017_CAINC1-3_annual,19113,"Linn, IA",CAINC1-3,Per capita personal income,50374,Dollars,12/31/2017,POINT (-91.597674 42.077951)
19115_1997_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,21456,Dollars,12/31/1997,POINT (-91.256994 41.218211)
19115_1998_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,21545,Dollars,12/31/1998,POINT (-91.256994 41.218211)
19115_1999_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,22170,Dollars,12/31/1999,POINT (-91.256994 41.218211)
19115_2000_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,24101,Dollars,12/31/2000,POINT (-91.256994 41.218211)
19115_2001_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,25100,Dollars,12/31/2001,POINT (-91.256994 41.218211)
19115_2002_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,25602,Dollars,12/31/2002,POINT (-91.256994 41.218211)
19115_2003_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,25478,Dollars,12/31/2003,POINT (-91.256994 41.218211)
19115_2004_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,27134,Dollars,12/31/2004,POINT (-91.256994 41.218211)
19115_2005_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,27664,Dollars,12/31/2005,POINT (-91.256994 41.218211)
19115_2006_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,28054,Dollars,12/31/2006,POINT (-91.256994 41.218211)
19115_2007_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,29188,Dollars,12/31/2007,POINT (-91.256994 41.218211)
19115_2008_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,30866,Dollars,12/31/2008,POINT (-91.256994 41.218211)
19115_2009_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,30230,Dollars,12/31/2009,POINT (-91.256994 41.218211)
19115_2010_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,31329,Dollars,12/31/2010,POINT (-91.256994 41.218211)
19115_2011_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,34263,Dollars,12/31/2011,POINT (-91.256994 41.218211)
19115_2012_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,37243,Dollars,12/31/2012,POINT (-91.256994 41.218211)
19115_2013_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,36437,Dollars,12/31/2013,POINT (-91.256994 41.218211)
19115_2014_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,36590,Dollars,12/31/2014,POINT (-91.256994 41.218211)
19115_2015_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,37362,Dollars,12/31/2015,POINT (-91.256994 41.218211)
19115_2016_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,37414,Dollars,12/31/2016,POINT (-91.256994 41.218211)
19115_2017_CAINC1-3_annual,19115,"Louisa, IA",CAINC1-3,Per capita personal income,38603,Dollars,12/31/2017,POINT (-91.256994 41.218211)
19117_1997_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,19197,Dollars,12/31/1997,POINT (-93.331467 41.033344)
19117_1998_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,19926,Dollars,12/31/1998,POINT (-93.331467 41.033344)
19117_1999_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,20674,Dollars,12/31/1999,POINT (-93.331467 41.033344)
19117_2000_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,22086,Dollars,12/31/2000,POINT (-93.331467 41.033344)
19117_2001_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,22649,Dollars,12/31/2001,POINT (-93.331467 41.033344)
19117_2002_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,22824,Dollars,12/31/2002,POINT (-93.331467 41.033344)
19117_2003_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,23790,Dollars,12/31/2003,POINT (-93.331467 41.033344)
19117_2004_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,25508,Dollars,12/31/2004,POINT (-93.331467 41.033344)
19117_2005_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,26064,Dollars,12/31/2005,POINT (-93.331467 41.033344)
19117_2006_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,27383,Dollars,12/31/2006,POINT (-93.331467 41.033344)
19117_2007_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,28711,Dollars,12/31/2007,POINT (-93.331467 41.033344)
19117_2008_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,30980,Dollars,12/31/2008,POINT (-93.331467 41.033344)
19117_2009_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,31577,Dollars,12/31/2009,POINT (-93.331467 41.033344)
19117_2010_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,32093,Dollars,12/31/2010,POINT (-93.331467 41.033344)
19117_2011_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,33905,Dollars,12/31/2011,POINT (-93.331467 41.033344)
19117_2012_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,35259,Dollars,12/31/2012,POINT (-93.331467 41.033344)
19117_2013_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,36681,Dollars,12/31/2013,POINT (-93.331467 41.033344)
19117_2014_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,37890,Dollars,12/31/2014,POINT (-93.331467 41.033344)
19117_2015_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,38811,Dollars,12/31/2015,POINT (-93.331467 41.033344)
19117_2016_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,39444,Dollars,12/31/2016,POINT (-93.331467 41.033344)
19117_2017_CAINC1-3_annual,19117,"Lucas, IA",CAINC1-3,Per capita personal income,39586,Dollars,12/31/2017,POINT (-93.331467 41.033344)
19119_1997_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,21797,Dollars,12/31/1997,POINT (-96.207201 43.38358)
19119_1998_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,21360,Dollars,12/31/1998,POINT (-96.207201 43.38358)
19119_1999_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,21644,Dollars,12/31/1999,POINT (-96.207201 43.38358)
19119_2000_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,24545,Dollars,12/31/2000,POINT (-96.207201 43.38358)
19119_2001_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,25709,Dollars,12/31/2001,POINT (-96.207201 43.38358)
19119_2002_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,24344,Dollars,12/31/2002,POINT (-96.207201 43.38358)
19119_2003_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,25734,Dollars,12/31/2003,POINT (-96.207201 43.38358)
19119_2004_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,29858,Dollars,12/31/2004,POINT (-96.207201 43.38358)
19119_2005_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,30902,Dollars,12/31/2005,POINT (-96.207201 43.38358)
19119_2006_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,32213,Dollars,12/31/2006,POINT (-96.207201 43.38358)
19119_2007_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,34226,Dollars,12/31/2007,POINT (-96.207201 43.38358)
19119_2008_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,38574,Dollars,12/31/2008,POINT (-96.207201 43.38358)
19119_2009_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,34625,Dollars,12/31/2009,POINT (-96.207201 43.38358)
19119_2010_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,39805,Dollars,12/31/2010,POINT (-96.207201 43.38358)
19119_2011_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,48255,Dollars,12/31/2011,POINT (-96.207201 43.38358)
19119_2012_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,52379,Dollars,12/31/2012,POINT (-96.207201 43.38358)
19119_2013_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,56464,Dollars,12/31/2013,POINT (-96.207201 43.38358)
19119_2014_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,56907,Dollars,12/31/2014,POINT (-96.207201 43.38358)
19119_2015_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,58282,Dollars,12/31/2015,POINT (-96.207201 43.38358)
19119_2016_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,54568,Dollars,12/31/2016,POINT (-96.207201 43.38358)
19119_2017_CAINC1-3_annual,19119,"Lyon, IA",CAINC1-3,Per capita personal income,59337,Dollars,12/31/2017,POINT (-96.207201 43.38358)
19121_1997_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,22722,Dollars,12/31/1997,POINT (-94.015184 41.330622)
19121_1998_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,23636,Dollars,12/31/1998,POINT (-94.015184 41.330622)
19121_1999_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,24551,Dollars,12/31/1999,POINT (-94.015184 41.330622)
19121_2000_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,25662,Dollars,12/31/2000,POINT (-94.015184 41.330622)
19121_2001_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,26853,Dollars,12/31/2001,POINT (-94.015184 41.330622)
19121_2002_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,27663,Dollars,12/31/2002,POINT (-94.015184 41.330622)
19121_2003_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,28145,Dollars,12/31/2003,POINT (-94.015184 41.330622)
19121_2004_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,30560,Dollars,12/31/2004,POINT (-94.015184 41.330622)
19121_2005_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,32113,Dollars,12/31/2005,POINT (-94.015184 41.330622)
19121_2006_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,33735,Dollars,12/31/2006,POINT (-94.015184 41.330622)
19121_2007_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,35764,Dollars,12/31/2007,POINT (-94.015184 41.330622)
19121_2008_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,37949,Dollars,12/31/2008,POINT (-94.015184 41.330622)
19121_2009_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,37674,Dollars,12/31/2009,POINT (-94.015184 41.330622)
19121_2010_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,37330,Dollars,12/31/2010,POINT (-94.015184 41.330622)
19121_2011_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,39648,Dollars,12/31/2011,POINT (-94.015184 41.330622)
19121_2012_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,40483,Dollars,12/31/2012,POINT (-94.015184 41.330622)
19121_2013_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,42142,Dollars,12/31/2013,POINT (-94.015184 41.330622)
19121_2014_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,43109,Dollars,12/31/2014,POINT (-94.015184 41.330622)
19121_2015_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,44525,Dollars,12/31/2015,POINT (-94.015184 41.330622)
19121_2016_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,45914,Dollars,12/31/2016,POINT (-94.015184 41.330622)
19121_2017_CAINC1-3_annual,19121,"Madison, IA",CAINC1-3,Per capita personal income,47104,Dollars,12/31/2017,POINT (-94.015184 41.330622)
19123_1997_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,22006,Dollars,12/31/1997,POINT (-92.636366 41.330797)
19123_1998_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,23176,Dollars,12/31/1998,POINT (-92.636366 41.330797)
19123_1999_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,23797,Dollars,12/31/1999,POINT (-92.636366 41.330797)
19123_2000_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,25430,Dollars,12/31/2000,POINT (-92.636366 41.330797)
19123_2001_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,25128,Dollars,12/31/2001,POINT (-92.636366 41.330797)
19123_2002_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,24986,Dollars,12/31/2002,POINT (-92.636366 41.330797)
19123_2003_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,25971,Dollars,12/31/2003,POINT (-92.636366 41.330797)
19123_2004_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,28400,Dollars,12/31/2004,POINT (-92.636366 41.330797)
19123_2005_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,28573,Dollars,12/31/2005,POINT (-92.636366 41.330797)
19123_2006_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,30134,Dollars,12/31/2006,POINT (-92.636366 41.330797)
19123_2007_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,32321,Dollars,12/31/2007,POINT (-92.636366 41.330797)
19123_2008_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,34299,Dollars,12/31/2008,POINT (-92.636366 41.330797)
19123_2009_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,32790,Dollars,12/31/2009,POINT (-92.636366 41.330797)
19123_2010_CAINC1-3_annual,19123,"Mahaska, IA",CAINC1-3,Per capita personal income,32294,Dollars,12/31/2010,POINT (-92.636366 41.330797)
